,p,d,q,MAPE,MAE,RMSE,BIC,AIC
0,0,0,0,24.163604407326154,2.432037985599796,2.470067600185957,112.11889565268737,109.61943279757725
1,0,0,1,22.177195189939432,2.238678951745059,2.3112316253766685,80.31346188982147,76.70218915494007
2,0,0,2,20.497095411392337,2.0708646034248486,2.172276390543261,55.91733616483331,51.29844446
3,0,0,3,526.0114901,36.323444108236274,77.23547397529843,117.47407453412211,111.9637854149569
4,0,0,4,17.541067254114807,1.7817330012523709,1.9273004582799413,38.10681578044931,31.83689337668168
5,0,0,5,16.85798270602394,1.7043369387647345,1.8362601005698576,36.92390746041864,30.047050507819353
6,0,0,6,12021737.361253258,1113878.4151082214,1938964.0920194357,209.13651686916646,201.83524098519445
7,0,0,7,13.414515708651384,1.3684885914154103,1.5454228297787802,30.080378378598787,22.58310328362891
8,0,0,8,11706.483980168065,1229.0123676084188,1536.6052281222612,233.09361091428565,225.7080101063429
9,0,0,9,12.887576632419325,1.3128841586179316,1.492035760663142,128.6302693073787,121.82862453080335
10,0,1,0,5.405850556861745,0.5171535919992775,0.6021624460833351,6.962205908360022,5.75844833
11,0,1,1,4.780742458283093,0.4581118396463075,0.542149178,3.3345308481470797,1.0250849963618216
12,0,1,2,4.4796553290631875,0.42752550959628055,0.5116700154276683,4.756458402036681,1.4502849305375556
13,0,1,3,136406.18380278966,9775.964357023335,10126.673767077129,81.36704675989807,77.18709849071966
14,0,1,4,3.664939577,0.3448633327235796,0.43475965407432754,10.25478463893862,5.3427439585105585
15,0,1,5,15.096526826071502,1.4274637644017516,1.5094051971753328,139.72053656626207,134.24457965328304
16,0,1,6,3.4689055035087377,0.3389791207473919,0.43769257049257426,124.80996987035594,118.97875590760157
17,0,1,7,5.848333023275561,0.5486421021030794,0.6370752445117724,16.426662139925618,10.518181493571483
18,0,1,8,635749889.9553819,66752084.17940376,72201133.97574054,190.6133632318484,185.04838114192313
19,0,1,9,63156513.87433034,6741002.072265488,6899671.854580104,225.10945229056853,220.72915930060867
20,0,2,0,7.810425724835606,0.7694386046675492,0.9064465288630258,5.212879162,4.058156236321002
21,0,2,1,6.337722050345288,0.6190261519896362,0.7170249799345372,-1.041506032,-3.24562168
22,0,2,2,5.497697996358459,0.5391547692332314,0.6363423066994452,3.0685909880831144,-0.066370214
23,0,2,3,1719.7181935090255,128.4021772452683,141.20974918710957,57.648904709623444,53.719272165280984
24,0,2,4,9.202678755543138,0.8858881889721817,1.063060238805809,9.649816141745294,5.086518714262749
25,0,2,5,3403.9013942373276,323.82757608097836,374.1574380442629,101.9778731,96.97968973884139
26,0,2,6,4.746173488585482,0.4725690793506801,0.5953767618988615,108.92715669136744,103.75723612580757
27,0,2,7,30.381875999246006,3.1722658909508565,3.519044811,187.13357976001083,182.18692901341055
28,0,2,8,670.6263423017392,72.04077479225657,80.84508771462677,173.26272923978087,169.32046554881703
29,0,2,9,237175.82465694513,25766.081206847062,30393.037067040375,#NAME?,155.05612104423952
30,1,0,0,3.3544064008696237,0.3302555038072706,0.44419055461228335,-3.997202232,-7.746396515
31,1,0,1,3.5890300041477006,0.34835659439878947,0.4678968765878545,-2.063457818,-6.878488131
32,1,0,2,4.489251442909447,0.42693458674683626,0.5204118181253479,3.3819682104483944,-2.391646419
33,1,0,3,6.1704479141244795,0.5891758943573102,0.7208090116118384,7.153096393869854,0.5407494508716034
34,1,0,4,6.352675798723131,0.6055232274123178,0.7535655362081752,8.611545257,1.296635786335342
35,1,0,5,5.651605046346472,0.5473103575468201,0.709941943,12.813835776147519,4.954570687462625
36,1,0,6,15.576628317348433,1.4819990694054586,1.9611931331244112,13.781002358803153,5.5670669893345766
37,1,0,7,17.454453559199322,1.6963003331516167,2.185032934866976,16.772375733811838,8.442070073
38,1,0,8,69319971033.31473,7444771060.965724,7889678874.094045,128.82472831725482,120.70056742851789
39,1,0,9,93.92399331973063,9.701363711537681,11.802952669429606,143.00762248664563,135.58764636674522
40,1,1,0,4.381448796295238,0.42206194019402526,0.5038374854846661,0.764795928,-1.642719229
41,1,1,1,5.9859837052695495,0.5819725756521013,0.6972556522319054,-0.115015278,-3.579184056
42,1,1,2,4.723106784900459,0.4560405352309574,0.5876236391022449,3.530455966,-0.877775329
43,1,1,3,7.566281943,0.7248935860309269,0.9010346089851051,6.4225299365243185,1.1975946000513003
44,1,1,4,7.238310742195952,0.6937677425132928,0.8388665236774594,11.155509323060281,5.261060507
45,1,1,5,3884904087.778309,367019829.92473733,374652303.54681516,147.71758477085604,141.32896837238044
46,1,1,6,22.586289868315255,2.18087926,2.907864550385411,15.769741963989054,9.105497435126932
47,1,1,7,15.827191212882889,1.5120944514486423,1.9734013277653708,18.39745862847674,11.750417901328339
48,1,1,8,9867424246,1070731478.8624783,1284346567.8982959,102.28710601993208,96.10379258668175
49,1,1,9,12780016662.780691,1357630882.0554721,1362129793.0216417,189.28465527764234,184.46633298868653
50,1,2,0,6.763695605749618,0.65249316,0.7610362032257871,2.5669591388215602,0.25751328703630294
51,1,2,1,6.453474611596215,0.6312032166601609,0.7498884109320507,2.2354780849194245,-1.070695387
52,1,2,2,5.791883468537517,0.5652004792453982,0.6516185030902945,5.874079849261342,1.6941315800829275
53,1,2,3,8.409680859544396,0.8195040413388085,1.001040341108467,8.000145116631463,3.0881044362034045
54,1,2,4,9.326450458,0.9084803478961823,1.1304898163013377,11.13703817879811,5.661081265819059
55,1,2,5,4.823461435176282,0.47935087786552905,0.59715845,13.93061188756522,8.099397924810864
56,1,2,6,7.762717614985952,0.7569259153761161,0.9321287285993201,5.992793471967647,0.084312826
57,1,2,7,126.74486263680842,13.665766175497131,16.28957396651873,160.3690740362401,154.80409194631483
58,1,2,8,8825740852914.145,939052086285.1967,1127289293673.3296,49.96173795793796,45.58144496797813
59,1,2,9,10.36986206671359,1.0054596915570293,1.2458534517998736,#NAME?,16.97653352
60,2,0,0,4.528784619583504,0.4386255179708833,0.5661205729227964,-1.31987604,-6.134906353
61,2,0,1,22.42287580542844,2.160453275258165,2.959082398044478,1.454361927036333,-4.564425964
62,2,0,2,51.75033854,4.9783367265769485,7.402675162445507,4.452907322318774,-2.475430233
63,2,0,3,34.77174064451073,3.338477006760763,4.770955593666472,6.8308115091636195,-0.883593258
64,2,0,4,13.644986804106187,1.3064694966538895,1.6957725202812663,11.504193252364527,3.1442967140076954
65,2,0,5,26.809537607404472,2.5939964083742484,3.553140876746608,15.213041835936608,6.371368611166103
66,2,0,6,16.193484144433235,1.5485929033087449,2.0112443998519938,16.482264517669012,7.355669662703924
67,2,0,7,20.790099659130124,1.9878303233543977,2.655623788527885,21.33613439,12.17279816309178
68,2,0,8,20.327060736580137,1.938485955410865,2.547781020645579,12.545833427419744,3.683112457888542
69,2,0,9,129.95799766550243,13.390993288478494,15.935827667488038,152.5579101956211,144.51960273239573
70,2,1,0,4.893344452261863,0.46980405867615394,0.5580888172337961,1.8541325227852827,-1.610036255
71,2,1,1,5.039804407788232,0.4791371144826016,0.5789413027043546,3.261166490418229,-1.357725213
72,2,1,2,5.109039065225334,0.4957975787656734,0.6032973510360048,7.0969154372208125,1.5866263180556028
73,2,1,3,7.582438775662236,0.7292849119829823,0.8984790679259396,9.131147989178263,2.861225585410639
74,2,1,4,5.548015964231113,0.535802577,0.667655567,12.509545713776719,5.632688761177436
75,2,1,5,19457183.574877482,1849532.449723899,2146458.1940593785,182.32287715329895,175.0216012693269
76,2,1,6,13.345253897159177,1.2831252469909686,1.617038887485694,12.07047825354761,4.573203158577722
77,2,1,7,15.881366665283377,1.5396460541664312,2.029408158057266,12.378407222832987,4.992806414890316
78,2,1,8,1.0366421020359333e+96,1.1514199829444357e+95,3.454259168772737e+95,303.81977691504073,297.01813213846543
79,2,1,9,22.772232161967313,2.188278226800592,2.9284540892800903,18.623599022894865,13.367247434943073
80,2,2,0,5.207305427967919,0.5063731442624109,0.5966224592203015,4.427022007771485,1.1208485362723593
81,2,2,1,5.858475118669865,0.5765280945280622,0.7115926973496569,4.204357433619739,-0.203873862
82,2,2,2,8.442105703539712e+28,7.157276260916631e+27,2.1112815687223946e+28,8.425156636574707,3.200221300101687
83,2,2,3,6.3784813416281585,0.6167649501456373,0.730587647,9.772787735452013,3.8783389189383413
84,2,2,4,7.502051371490742,0.7135428228417198,0.8498863703053532,13.036222138101994,6.6476057396264325
85,2,2,5,7.5903833743320845,0.7290267735077002,0.8780702664153314,16.73447759992649,10.07023307106437
86,2,2,6,7.739141111091625,0.7515098713269736,0.931575855,9.731444397,3.084403669503568
87,2,2,7,8.097051695960745,0.7850463509783333,0.966626327,12.636718358073153,6.453404924822822
88,2,2,8,29301941242.91217,3155579993.5066404,3444910333.0790033,210.26576260549024,205.4474403165344
89,2,2,9,12.661068051962085,1.2331720000468949,1.524605319856372,#NAME?,244.6398202504632
90,3,0,0,5.989037348275206,0.5780551656219337,0.7368393346059373,2.324552550186966,-3.449062079
91,3,0,1,28.296497555619844,2.723775329872271,3.82393127,3.452275101474928,-3.476062454
92,3,0,2,51.94689921187641,5.009849505498422,7.4379127907390625,5.627804684677704,-2.455255797
93,3,0,3,46.89705136609589,4.511388339109384,6.647962948201643,8.025611106094203,-0.790851485
94,3,0,4,6.0531805760460795,0.5887557500649436,0.7119662941506997,14.475489804740437,5.070606199089003
95,3,0,5,5.566704489398061,0.5220314720537729,0.6584080825151177,17.215753810763793,7.391672449907678
96,3,0,6,16.046116968955122,1.543155712474168,2.0013323624452513,19.58161240013239,9.542358059670793
97,3,0,7,17.391481856784928,1.6771122832591172,2.2079618242462278,22.123565555638194,12.12719876234501
98,3,0,8,19.319188165793523,1.881983386474743,2.4593541745671743,11.798082520247068,2.1968014699215948
99,3,0,9,15.616401352173815,1.5200042652435946,1.9594859346592213,16.17600230700505,7.519363500454586
100,3,1,0,5.760197995612198,0.5562044858107589,0.6777649287174276,4.460134301803738,0.051903006
101,3,1,1,6.325718097,0.6107876131274108,0.7711387103791145,5.8443908331898795,0.33410171402467126
102,3,1,2,2532.6858323596057,196.5957904523156,291.9755690582568,16.45487696020944,9.842530017211192
103,3,1,3,5.547528583502894,0.5400781546741121,0.6853619321918946,10.43470352876864,3.119794057706413
104,3,1,4,6.462840331645298,0.6231682812490286,0.7911599186419089,15.081693234504522,7.2224281458196256
105,3,1,5,22616.437930166394,2171.823915,3005.5248839104815,103.62092743175155,95.40699206228297
106,3,1,6,13.862641973782498,1.320542706,1.6986819874411534,12.761127985368988,4.430822324291337
107,3,1,7,29.660777545336877,2.8551412049433202,3.9769896742515605,13.165919076611909,5.041758188
108,3,1,8,101525132991307.16,11176951371208.627,18222763596755.492,88.21676736670022,80.79679124679981
109,3,1,9,21.393919601389214,2.0591586749774122,2.7414262169532666,20.475462491319448,14.78108160437167
110,3,2,0,5.057776374997861,0.49232014079949665,0.6005643046381952,6.451814734434365,2.271866465255949
111,3,2,1,6.441298440700139,0.6343382324634306,0.7576185789820438,8.351024347912126,3.1260890114391096
112,3,2,2,1386003892377.1213,116334194252.77303,303398941812.75305,2073.134981196735,2066.8650587929674
113,3,2,3,6.603224005958668,0.6271686896920821,0.7503705050063182,13.001112807985852,6.124255855386567
114,3,2,4,383693899954453.9,37655529287347.91,88848422649732.39,18.956121444676125,11.654845560704057
115,3,2,5,12.078896885424285,1.1700611574796436,1.5118023544866523,16.48149816747184,8.984223072501958
116,3,2,6,8.604357815871305,0.8359475315641094,1.0327677525370647,9.762514694105544,2.3769138861628747
117,3,2,7,13.153256776296848,1.2729984655780568,1.6003164303058082,14.479859317634714,7.678214541059347
118,3,2,8,5270.337174,564.1954943994587,665.0807559556735,166.86255955828406,161.60620797033226
119,3,2,9,12.185279668235122,1.1858493558445677,1.4549300123928397,#NAME?,18.55287387002433
120,4,0,0,16.580476844976424,1.5949780150101174,2.1330869395908305,4.993025632428422,-1.619321311
121,4,0,1,39.99769654139149,3.847607920330914,5.598252796668561,6.044749515939047,-1.669655251
122,4,0,2,35.67150843713378,3.4481827385728963,4.904754930012178,12.902773387811816,4.086310797147482
123,4,0,3,45.738078244956775,4.407841569516295,6.447087798342496,12.146289994753346,2.2277695802559703
124,4,0,4,40.412266761656056,3.9024908368499824,5.6069332671958705,14.08171859,3.6318479219756625
125,4,0,5,8.684064325008343,0.8322352537998212,1.0380017084399014,17.342959655125178,6.536470158183448
126,4,0,6,27.590058124541862,2.6393985087155154,3.692377318546712,9.752916397024507,-1.198997429
127,4,0,7,16.809464451870838,1.618367519314915,2.1288580090279488,15.677836213287133,4.848438853886188
128,4,0,8,16.57710377115881,1.6292475460782025,2.077409415871436,14.533388945734563,4.193547814614825
129,4,0,9,23.62554343384738,2.2894391454667873,3.001484527380533,20.987811342714146,11.712841192838644
130,4,1,0,5.647177545957716,0.5432679544307653,0.6614144451380572,7.1890225325716655,1.9640871960986463
131,4,1,1,6.110863992851465,0.5847717780733913,0.7102288993901459,9.539301897,3.269379493616738
132,4,1,2,4013.0097690182133,329.64673951006193,720.2980497,17.28443951509445,9.969530044032222
133,4,1,3,4.802524393908609,0.46591914538216644,0.5957502257425281,13.675888885343022,5.315992346986191
134,4,1,4,8.772086617448497,0.8504563645153166,1.0641859313676771,17.41912815789185,8.577454933121345
135,4,1,5,50.733688557078246,4.884127078,7.235726038972395,16.298532039551752,7.171937184586665
136,4,1,6,10.269347575812667,0.977607386,1.2427132479032081,11.909399342738041,2.7460631155526243
137,4,1,7,28.291760561544624,2.723164054643683,3.828541317185967,12.539692437826904,3.676971468
138,4,1,8,166414600168492.38,18148317461451.914,23703214148232.844,109.11757941288758,101.07927194966217
139,4,1,9,21.09393659047555,2.024222851951202,2.728393643378259,22.630285950367174,16.497875764423416
140,4,2,0,6.577850336341553,0.6361827081997719,0.7692237910316029,10.153804078023779,5.241763398
141,4,2,1,7.224834085720795,0.7062259742648298,0.8728393297054954,11.537087684875711,5.642638868
142,4,2,2,2.885661945503425e+22,3.0211279505353437e+21,9.045699519949906e+21,192.987142,186.11028506222073
143,4,2,3,6.8369874189105575,0.6665971077186643,0.8386035855887238,15.345191905642087,7.485926816957194
144,4,2,4,11.015927177318428,0.9742267,1.2133899756853188,18.643855758496926,10.429920389028348
145,4,2,5,16.152973110498912,1.4694508240822144,1.9079185354512938,15.040868333922788,6.710562672845137
146,4,2,6,132600760.58702424,14641470.518062737,26463328.036259823,13.083908908712598,4.959748019975661
147,4,2,7,8.547451642409017,0.8298463915773617,1.0016777383348163,18.098821883461387,10.678845763560986
148,4,2,8,22.754506019676924,2.193266095381168,2.931219420476188,18.95504561999268,13.260664733044901
